Day,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Total
161,274284,25775,18077,76326,154106,2.2350597520677473,1.5972879175099537,7.015916370545174,14.151735959877126,274284
162,274284,23852,16689,74373,159370,2.0890464804448055,1.463006309253671,6.861152504917976,14.586794705383548,274284
163,274284,22171,15373,72303,164437,1.892411502957912,1.3424798851165864,6.705607325514859,15.059501286410644,274284
164,274284,20654,14048,70186,169396,1.774776847594054,1.23091641409692,6.455956244059617,15.538350494249409,274284
165,274284,19305,12786,67926,174267,1.6627194081577357,1.1107781101265444,6.273406197549877,15.953096284165843,274284
166,274284,18160,11697,65558,178869,1.5246797825476937,1.0513151465313055,6.030111157601066,16.393893913319936,274284
167,274284,17197,10683,63219,183185,1.424869363697868,0.9545125415664462,5.779543651389116,16.84107444334657,274284
168,274284,16271,9846,60830,187337,1.3155747431824674,0.8464685453735872,5.571777103125746,17.2661796083182,274284
169,274284,15384,9045,58318,191537,1.2476182553042643,0.772922310873886,5.329364069101901,17.65009536471995,274284
170,274284,14642,8277,55955,195410,1.1799077763349746,0.7274314743700666,5.087164850889771,18.005495898405186,274284
171,274284,13999,7665,53400,199220,1.1546780703661934,0.6550094685704165,4.848792329021221,18.34152013204217,274284
172,274284,13463,6993,51159,202669,1.082814477333885,0.6186292996912102,4.635706190624162,18.662850032350743,274284
173,274284,12973,6364,48969,205978,1.0276974616320826,0.5804371111752267,4.451566736257894,18.940298690934796,274284
174,274284,12503,5776,46754,209251,1.0067969866683733,0.5130166361488503,4.244827107098509,19.235359270084267,274284
175,274284,12057,5375,44477,212375,0.9618626587293674,0.4631997741579544,4.035170196967151,19.539767370145526,274284
176,274284,11750,4938,42249,215347,0.9486726076034373,0.4230778966330459,3.84511345382755,19.78313604193597,274284
177,274284,11464,4527,40226,218067,0.9301366303314818,0.3780467228821131,3.652964771880513,20.03885187490589,274284
178,274284,11136,4168,38244,220736,0.8967504421900252,0.36425066739608153,3.500178328849763,20.23882056156413,274284
179,274284,10996,3800,36270,223218,0.8564345340359802,0.3209533962463784,3.327302951436579,20.495309118281064,274284
180,274284,10860,3569,34319,225536,0.8727879989534866,0.2995727785592854,3.1372492144979294,20.690390007989297,274284
181,274284,10679,3335,32522,227748,0.8508072559401176,0.27154946716716327,2.9698333423897507,20.907809934502968,274284
182,274284,10471,3071,30918,229824,0.8352409913098204,0.24326117723075275,2.8121044606999033,21.109393370759523,274284
183,274284,10265,2889,29298,231832,0.8069669365343604,0.2368736613461528,2.6518530060202417,21.304306396099246,274284
184,274284,10226,2676,27771,233611,0.7809985588292832,0.21677566347878496,2.4876127101343646,21.51461306755757,274284
185,274284,10239,2496,26376,235173,0.7793649259755786,0.18810724046366858,2.402701161837307,21.629826671723446,274284
186,274284,10228,2347,25000,236709,0.7651141208249577,0.18041923628664466,2.272227465779132,21.782239177109265,274284
187,274284,10273,2173,23715,238123,0.7638649873717384,0.16446716855251786,2.151645835610974,21.92002200846477,274284
188,274284,10267,2005,22458,239554,0.7687633096437272,0.15624350434890127,2.002132005195194,22.07286118081218,274284
189,274284,10303,1908,21209,240864,0.7675444261249421,0.14826612582961918,1.914920573572314,22.169268874473126,274284
190,274284,10297,1790,20049,242148,0.7650746525848154,0.14069196716539897,1.804621942303562,22.289611437946224,274284
191,274284,10373,1658,18996,243257,0.7946447346553205,0.13671713114889872,1.6620568296213758,22.406581304574406,274284
192,274284,10486,1556,18008,244234,0.8075890075653481,0.13556292156649968,1.6061892158856248,22.450658854982528,274284
193,274284,10496,1496,16956,245336,0.822638567880717,0.12264575271042708,1.5102344220406825,22.544481257368172,274284
194,274284,10496,1443,16035,246310,0.8371391150342411,0.1208826318533876,1.4534231934931554,22.588555059619218,274284
195,274284,10472,1364,15198,247250,0.8236734214530267,0.1058240825456609,1.3717970764670424,22.69870541953427,274284
196,274284,10533,1299,14352,248100,0.856494267820775,0.094807111438116,1.2866990849030706,22.76199953583804,274284
197,274284,10701,1250,13551,248782,0.8689706166591387,0.09078074272158418,1.2318675568895803,22.808381083729696,274284
198,274284,10763,1178,12857,249486,0.8520695060999389,0.09414787903150357,1.1406835732503449,22.913099041618214,274284
199,274284,10918,1130,12171,250065,0.8624040072180016,0.09296372684366919,1.0825816459544744,22.962050619983856,274284
200,274284,10995,1064,11574,250651,0.857161178684966,0.0921112082105291,1.0237203406345927,23.027007272469913,274284
201,274284,11054,1030,10963,251237,0.8499358017783925,0.08885846644869613,0.9694734158146397,23.09173231595827,274284
202,274284,11067,992,10400,251825,0.8472479032793634,0.08684219526837965,0.9256630992155468,23.14024680223671,274284
203,274284,11221,978,9882,252203,0.845281596924446,0.08251738054595228,0.8938436556203894,23.17835736690921,274284
204,274284,11313,945,9365,252661,0.8543790714117474,0.08338861107906097,0.8415880337703325,23.22064428373886,274284
205,274284,11505,878,8900,253001,0.8989956937589423,0.07711973516569208,0.7763168993011168,23.24756767177425,274284
206,274284,11676,847,8448,253313,0.9150956818940843,0.06888438134883948,0.7531531527952007,23.262866783961876,274284
207,274284,11825,779,7994,253686,0.9357745592185156,0.06486975633944136,0.6970605901696963,23.302295094272345,274284
208,274284,11985,759,7600,253940,0.9314029861876857,0.0596627758981188,0.6475351567467754,23.36139908116742,274284
209,274284,12086,707,7219,254272,0.9284958822060775,0.05806493807115651,0.6101503161325711,23.403288863590195,274284
210,274284,12308,715,6846,254415,0.9392879478656857,0.05433859811719431,0.5805313916915301,23.42584206232559,274284
211,274284,12406,691,6513,254674,0.9860387956114971,0.046862045125656976,0.5658710435836798,23.401228115679167,274284
212,274284,12553,659,6199,254873,0.9607976331354364,0.045914944168437596,0.5391110145215197,23.454176408174607,274284
213,274284,12698,643,5887,255056,1.0109298705485363,0.042747195135860915,0.5082509907233886,23.438071943592213,274284
214,274284,12788,645,5551,255300,1.022297892824387,0.04137897091997403,0.4847047343893376,23.451618401866302,274284
215,274284,12928,602,5290,255464,1.0353330708321964,0.04037237523298367,0.4612922968742137,23.463002257060605,274284
216,274284,13043,559,5062,255620,1.0495867185355223,0.03441957753939214,0.4396242311622936,23.47636947276279,274284
217,274284,13163,526,4823,255772,1.0761579325397084,0.031754000426360104,0.4277940823194468,23.464293984714484,274284
218,274284,13315,523,4577,255869,1.0733613544336928,0.03240939277006944,0.39558500309198963,23.49864424970425,274284
219,274284,13555,533,4341,255855,1.1082978227044158,0.03300183752024141,0.3655611635268138,23.49313917624853,274284
220,274284,13762,506,4147,255869,1.1182228924647932,0.0314669495354225,0.35439344624653046,23.495916711753253,274284
221,274284,14019,529,3949,255787,1.1475848952632712,0.034999715908249004,0.3517649407089328,23.465650448119547,274284
222,274284,14130,520,3774,255860,1.1532062393603308,0.0321037529684692,0.33735131741032426,23.477338690260876,274284
223,274284,14304,519,3581,255880,1.174031508769753,0.040136764471543435,0.3249523438948987,23.460879382863805,274284
224,274284,14428,484,3436,255936,1.167751237883378,0.04194570416185527,0.3274498656983059,23.46285319225646,274284
225,274284,14659,462,3304,255859,1.2108832940448344,0.03421846798249937,0.29843764243669485,23.456460595535972,274284
226,274284,14839,435,3172,255838,1.2423989558257595,0.032464041739562986,0.2835904960018704,23.441546506432807,274284
227,274284,15056,405,3079,255744,1.233431043167436,0.037312588253273264,0.2779271128508178,23.451329255728474,274284
228,274284,15200,374,2964,255746,1.2385859970154687,0.032997854071318056,0.25267236407693383,23.47574378483628,274284
229,274284,15353,360,2842,255729,1.2288531049294542,0.0272417684558533,0.24498775123098,23.498917375383712,274284
230,274284,15541,354,2703,255686,1.2206765631763177,0.025793767061801844,0.23833119218661994,23.51519847757526,274284
231,274284,15744,337,2587,255616,1.2317975760090165,0.025189816818393444,0.22569585488771227,23.517316752284877,274284
232,274284,15881,352,2462,255589,1.2518276424350976,0.028500300545496512,0.21510039213269902,23.504571664886708,274284
233,274284,16006,338,2382,255558,1.277700666337397,0.02531784261125947,0.21150110705075234,23.485480384000592,274284
234,274284,16192,316,2292,255484,1.3205436750284814,0.022648488034015837,0.1968591705720095,23.45994866636549,274284
235,274284,16475,332,2186,255291,1.3218941861373916,0.02543719854164704,0.1758997914171027,23.47676882390386,274284
236,274284,16719,323,2104,255138,1.3637123834894282,0.025048169939903674,0.17889149462104117,23.432347951949627,274284
237,274284,16964,328,2030,254962,1.3701077725217972,0.02660682577728527,0.17965902901819034,23.423626372682726,274284
238,274284,17109,300,1964,254911,1.382551253144928,0.023488244178747994,0.17893099405926177,23.415029508617064,274284
239,274284,17381,317,1879,254707,1.3983218459199447,0.028466581078781892,0.16143262319265755,23.411778949808618,274284
240,274284,17612,307,1842,254523,1.4195403465939904,0.030000500512767696,0.1616405086344517,23.38881864425879,274284
