Day,S,E,I,R,Total
203,2415.7424222329205,35.69171235022297,1424.888943132076,270406.67692228477,274283.0
204,2412.078239483902,33.559451552341905,1343.9462065373805,270493.41610242636,274283.0
205,2408.627320754219,31.55976454768368,1267.5854861899527,270575.22742850817,274283.0
206,2405.377021135514,29.68384255713379,1195.5492205259825,270652.3899157814,274283.0
207,2402.3154709757077,27.923521841974946,1127.5941182070035,270725.1668889753,274283.0
208,2399.431525585937,26.271230523580915,1063.4903914806705,270793.80685240973,274282.99999999994
209,2396.7147184982477,24.71994031900987,1003.0210279216828,270858.544313261,274282.99999999994
210,2394.1552180311637,23.26312276381388,945.9810990717018,270919.60056013335,274283.0
211,2391.7437867866174,21.894709242373747,892.1771039392374,270977.18440003175,274283.0
212,2389.4717440131126,20.60905478350534,841.4263465333461,271031.49285467004,274283.0
213,2387.3309305175444,19.400905026735426,793.556345508467,271082.7118189473,274283.0
214,2385.3136759540616,18.265366088437094,748.4042745673363,271131.0166833902,274283.0
215,2383.412768288363,17.197877008685307,705.8164319988399,271176.5729227041,274283.0
216,2381.6214253351086,16.194184646743057,665.6477384148903,271219.53665160324,274283.0
217,2379.9332681966484,15.250320719800431,627.7612612587154,271260.0551498248,274283.0
218,2378.3422963730613,14.362580651709289,592.0277640416034,271298.26735893363,274283.0
219,2376.842864548119,13.527504287937942,558.3252799849688,271334.304351179,274283.0
220,2375.4296609101184,12.741858225793413,526.5387088925386,271368.2897719716,274283.00000000006
221,2374.09768683124,12.00261952465011,496.5594354002153,271400.3402582439,274283.0
222,2372.8422378331657,11.30696068512041,468.2849676635736,271430.56583381817,274283.0
223,2371.6588858248515,10.652235936085786,441.6185962616141,271459.0702819775,274283.0
224,2370.543462436021,10.035968551241282,416.4690713905604,271485.95149762224,274283.00000000006
225,2369.4920433726543,9.45583910161929,392.7502973175031,271511.30182020826,274283.00000000006
226,2368.500933797443,8.90967468521468,370.38104405593214,271535.2083474614,274283.0
227,2367.566654665661,8.395439019825552,349.28467546056123,271557.75323085405,274283.0000000001
228,2366.6859297493857,7.911223088448981,329.3888901912405,271579.013956971,274283.00000000006
229,2365.8556736559995,7.455236716728447,310.625479434623,271599.06361019274,274283.0000000001
230,2365.072980472907,7.025800637742183,292.9300965758529,271617.9711223136,274283.00000000006
231,2364.335113119868,6.621339155365096,276.24203969022574,271635.80150803464,274283.0000000001
232,2363.639493414676,6.24037340201389,260.50404704222683,271652.61608614115,274283.00000000006
233,2362.9836926482662,5.881514967389736,245.6621025368633,271668.4726898476,274283.0000000001
234,2362.3654228189635,5.543460091702303,231.6652532556056,271683.4258638338,274283.00000000006
235,2361.782528360535,5.224984221017045,218.4654366558981,271697.52705076255,274283.0
236,2361.232978344381,4.924936912915212,206.01731698347945,271710.82476775924,274283.0
237,2360.71485921463,4.6422371634124415,194.2781318588775,271723.3647717631,274283.0
238,2360.22636789457,4.37586898865149,183.2075464124565,271735.1902167044,274283.00000000006
239,2359.765805340569,4.124877346137407,172.76751613738267,271746.34180117596,274283.00000000006
240,2359.331570488013,3.8883643344891112,162.9221575908941,271756.8579075866,274283.0
241,2358.9221545152104,3.6654856072936703,153.63762561177194,271766.77473426575,274283.0
242,2358.536135494523,3.45544707183125,144.8819982372455,271776.12641919643,274283.0
243,2358.172173352581,3.257501795943276,136.62516797678077,271784.9451568748,274283.00000000006
244,2357.82900508781,3.070947083240376,128.8387384522418,271793.26130937674,274283.00000000006
245,2357.505440328258,2.8951217872676294,121.49592793193871,271801.1035099526,274283.00000000006
246,2357.2003570914417,2.7294037525831185,114.57147718556476,271808.4987619705,274283.00000000006
247,2356.9126978694303,2.5732074803527603,108.04156396210456,271815.47253068816,274283.00000000006
248,2356.6414658486397,2.425981869131342,101.88372050447168,271822.0488317778,274283.00000000006
249,2356.3857214479026,2.2872081732784815,96.07675755046337,271828.2503128284,274283.00000000006
250,2356.1445789777895,2.1563980251742487,90.60069108569081,271834.0983319114,274283.0
251,2355.9172035524375,2.033091631642401,85.43667432389555,271839.61303049204,274283.0
252,2355.7028081522035,1.9168560585529244,80.56693298072912,271844.8134028085,274283.0
253,2355.5006508593774,1.8072836224460846,75.97470423167417,271849.7173612865,274283.0
254,2355.3100322759146,1.7039903982646731,71.6441795563481,271854.3417977695,274283.0
255,2355.130293053099,1.6066147916363587,67.5604500482451,271858.70264210703,274283.0
256,2354.960811614173,1.5148162340916798,63.709455823269224,271862.81491632847,274283.0
257,2354.801001954813,1.4282739216995344,60.07793719341994,271866.69278693007,274283.0
258,2354.6503116226595,1.3466856643991592,56.65338965985525,271870.3496130531,274283.0
259,2354.5082197721104,1.2697667767535261,53.424020607015294,271873.79799284413,274283.0
260,2354.3742353586613,1.1972490556497168,50.378709003163756,271877.0498065825,274283.0
261,2354.2478954268317,1.128879811503942,47.50696717130137,271880.1162575904,274283.00000000006
262,2354.128763505537,1.064420963718509,44.79890490181783,271883.007910629,274283.00000000006
263,2354.016428065302,1.0036481698780906,42.24519496540796,271885.73472879943,274283.0
264,2353.9105011038196,0.9463500334422502,39.837041406129465,271888.3061074567,274283.00000000006
265,2353.810616810617,0.8923273579505145,37.56614957662212,271890.73090625484,274283.00000000006
