Day,S,E,I,R,Total
255,301171.59291198885,243.92453478058127,545.4141381236092,2620.068415107193,304581.00000000023
256,301127.52311990975,246.89848508408988,552.118273117914,2654.4601218884914,304581.00000000023
257,301082.9183625407,249.9065352942182,558.9006650718906,2689.274437093388,304581.00000000023
258,301037.77256568667,252.9490221186954,565.7621227164296,2724.5162894784485,304581.00000000023
259,300992.0795959962,256.02628412143645,572.7034603952965,2760.190659487295,304581.0000000002
260,300945.8332594054,259.1386615778651,579.7254979363125,2796.3025810806334,304581.00000000023
261,300899.027305349,262.286496866348,586.8290609998803,2832.8571367849368,304581.0000000001
262,300851.6554250685,265.4701343103213,594.0149809374758,2869.859459683883,304581.0000000002
263,300803.711247409,268.6899197291012,601.2840943000347,2907.3147385620537,304581.0000000002
264,300755.18834083213,271.9462006532327,608.6372430739727,2945.2282154408863,304581.0000000002
265,300706.0802160449,275.2393266058004,616.0752749895012,2983.6051823599732,304581.0000000002
266,300656.38032406394,278.56964888906674,623.5990432668307,3022.450983780347,304581.0000000002
267,300606.08205197495,281.93752006188646,631.2094058216454,3061.771022141712,304581.00000000023
268,300555.17872735346,285.3432944845231,638.9072260934278,3101.5707520687915,304581.0000000002
269,300503.6636182023,288.78732831096147,646.6933730337703,3141.855680453099,304581.0000000002
270,300451.5299312189,292.2699792268382,654.568720713328,3182.631368841122,304581.0000000001
271,300398.77080866636,295.7916059159284,662.5341475271563,3223.9034378907268,304581.00000000023
272,300345.3793332401,299.35256889002386,670.590537430806,3265.677560439249,304581.00000000023
273,300291.3485267049,302.9532302565542,678.7387795941991,3307.9594634445543,304581.0000000002
274,300236.67134785384,306.5939532092679,686.9797677234286,3350.754931213565,304581.0000000001
275,300181.3406916733,310.27510181180355,695.3143997752687,3394.0698067397752,304581.0000000001
276,300125.3493926815,313.9970418626801,703.7435790981838,3437.9099863577508,304581.0000000001
277,300068.6902234752,317.7601405146588,712.2682139262821,3482.2814220839628,304581.0000000001
278,300011.3558923826,321.56476547554263,720.8892161355601,3527.190126006418,304581.0000000001
279,299953.3390449323,325.4112855089807,729.6075020236988,3572.6421675352044,304581.0000000002
280,299894.6322648891,329.3000707876743,738.4239928600344,3618.6436714633396,304581.0000000001
281,299835.22807327367,333.231492516017,747.33961427117,3665.2008199393335,304581.0000000002
282,299775.1189265775,337.2059220274863,756.3552946519272,3712.3198567432596,304581.0000000002
283,299714.2972189024,341.2237318665897,765.4719670701194,3760.0070821610893,304581.0000000002
284,299652.75528166204,345.2852956381007,774.6905690011301,3808.2688536989062,304581.0000000002
285,299590.48538294213,349.3909874287624,784.0120414022844,3857.1115882269505,304581.0000000001
286,299527.47972688376,353.5411811209632,793.4373276405945,3906.5417643548512,304581.0000000002
287,299463.7304549488,357.7362518015019,802.9673756936941,3956.5659175561636,304581.0000000001
288,299399.2296454716,361.976575257007,812.6031373613598,4007.190641910137,304581.0000000001
289,299333.96931350883,366.2625268949341,822.3455665507076,4058.4225930456573,304581.0000000001
290,299267.94141088607,370.5944821323466,832.1956198943158,4110.2684870874045,304581.0000000001
291,299201.13782629534,374.9728172013504,842.1542580307885,4162.735098472665,304581.0000000002
292,299133.55038515286,379.3979088653099,852.2224451912587,4215.829260790736,304581.0000000001
293,299065.17085115635,383.8701317381258,862.4011442801484,4269.557872825533,304581.0000000002
294,298995.99092399573,388.3898622251475,872.6913241069104,4323.927889672388,304581.0000000002
295,298926.0022407187,392.95747617219104,883.0939550718757,4378.946328037393,304581.0000000002
296,298855.1963758983,397.57334914289373,893.6100096864537,4434.620265272523,304581.0000000002
297,298783.56484313466,402.23785521605095,904.2404603936822,4490.956841255764,304581.0000000001
298,298711.09909274266,406.9513687185588,914.986282703566,4547.96325583535,304581.0000000002
299,298637.79051267233,411.7142634703239,925.8484538239396,4605.646770033582,304581.0000000002
300,298563.63042871666,416.5269125773642,936.8279522838075,4664.014706422319,304581.0000000002
301,298488.6101058758,421.38968803225407,947.925757469176,4723.07444862295,304581.00000000023
302,298412.7207498136,426.30296029506223,959.1428491431856,4782.833440748322,304581.0000000002
303,298335.9535039177,431.26709879370793,970.4802077064654,4843.299189582272,304581.0000000002
304,298258.2994507918,436.2824714975115,981.9388137113139,4904.47926399954,304581.0000000002
305,298179.7496125174,441.34944474802165,993.5196475830154,4966.38129515174,304581.0000000002
306,298100.29495228804,446.46838373250057,1005.2236900129816,5029.012973966696,304581.00000000023
307,298019.92637487495,451.6396524323374,1017.0519218013507,5092.3820508915915,304581.00000000023
308,297938.63472491555,456.8636125927894,1029.0053226734506,5156.496339818429,304581.00000000023
309,297856.410788182,462.1406240322191,1041.0848715007244,5221.363716285251,304581.00000000023
310,297773.2452919055,467.47104451883683,1053.2915460623578,5286.992117513534,304581.0000000002
311,297689.1289075635,472.85522962861904,1065.6263219716197,5353.389540836475,304581.0000000002
312,297604.05225017393,478.29353262912457,1078.0901727854712,5420.564044411682,304581.00000000023
313,297518.00587702624,483.78630436748153,1090.6840703047376,5488.52374830175,304581.0000000002
314,297430.9802891316,489.33389313821823,1103.40898395341,5557.276833777025,304581.00000000023
315,297342.9659317747,494.9366445051349,1116.2658805123483,5626.83154320807,304581.00000000023
316,297253.95319885184,500.59489960769395,1129.2557239898088,5697.19617755087,304581.00000000023
317,297163.93243035994,506.30899620897213,1142.3794752444476,5768.379098186845,304581.0000000002
318,297072.89391194953,512.079268917341,1155.6380916829353,5840.3887274504195,304581.0000000002
319,296980.82787655835,517.906048575383,1169.0325270327448,5913.233547833742,304581.00000000023
320,296887.72451593523,523.7896601288712,1182.5637252481463,5986.9220986879745,304581.00000000023
321,296793.5739342909,529.7304335125707,1196.232643947267,6061.462988249478,304581.00000000023
322,296698.3662376082,535.7286843397469,1210.0402084789537,6136.86486957333,304581.00000000023
323,296602.091455235,541.7847290603507,1223.9873530805244,6213.136462624331,304581.00000000023
324,296504.7395696503,547.8988795866637,1238.0750050766235,6290.286545686599,304581.00000000023
325,296406.30051701935,554.0714427700182,1252.304085224611,6368.323954986269,304581.0000000003
326,296306.7641924689,560.3027154287632,1266.675510996306,6447.257581106309,304581.0000000003
327,296206.1204461275,566.5929904587267,1281.1901914938094,6527.096371920253,304581.0000000003
328,296104.35908012174,572.9425624536873,1295.8490224540494,6607.849334970804,304581.0000000003
329,296001.4698561034,579.3517165437528,1310.6528948718776,6689.525532481234,304581.00000000035
