,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,1108.0,39.0,185.0,9426.0,0.10299312139802938,0.003625209146681539,0.017196504926566276,0.8761851645287229,213.0,10758.0
Bora Bora,10758.0,1129.0,38.0,166.0,9425.0,0.10494515709239635,0.0035322550659973974,0.015430377393567578,0.8760922104480386,214.0,10758.0
Bora Bora,10758.0,1144.0,30.0,152.0,9432.0,0.10633946830265849,0.002788622420524261,0.01412902026398959,0.8767428890128277,215.0,10758.0
Bora Bora,10758.0,1141.0,25.0,169.0,9423.0,0.10606060606060606,0.0023238520171035507,0.015709239635620004,0.8759063022866704,216.0,10758.0
Bora Bora,10758.0,1148.0,21.0,135.0,9454.0,0.10671128462539506,0.0019520356943669827,0.012548800892359175,0.8787878787878788,217.0,10758.0
Bora Bora,10758.0,1154.0,22.0,138.0,9444.0,0.10726900910949991,0.002044989775051125,0.012827663134411601,0.8778583379810374,218.0,10758.0
Bora Bora,10758.0,1149.0,27.0,143.0,9439.0,0.10680423870607919,0.0025097601784718347,0.013292433537832311,0.8773935675776167,219.0,10758.0
Bora Bora,10758.0,1110.0,28.0,157.0,9463.0,0.10317902955939766,0.002602714259155977,0.0145937906674103,0.8796244655140361,220.0,10758.0
Bora Bora,10758.0,1121.0,24.0,158.0,9455.0,0.10420152444692322,0.002230897936419409,0.014686744748094442,0.8788808328685629,221.0,10758.0
Bora Bora,10758.0,1109.0,29.0,149.0,9471.0,0.10308607547871351,0.002695668339840119,0.013850158021937163,0.8803680981595092,222.0,10758.0
Bora Bora,10758.0,1104.0,31.0,149.0,9474.0,0.10262130507529281,0.002881576501208403,0.013850158021937163,0.8806469604015617,223.0,10758.0
Bora Bora,10758.0,1135.0,38.0,165.0,9420.0,0.10550288157650121,0.0035322550659973974,0.015337423312883436,0.875627440044618,224.0,10758.0
Bora Bora,10758.0,1119.0,29.0,157.0,9453.0,0.10401561628555493,0.002695668339840119,0.0145937906674103,0.8786949247071947,225.0,10758.0
Bora Bora,10758.0,1123.0,28.0,139.0,9468.0,0.1043874326082915,0.002602714259155977,0.012920617215095742,0.8800892359174568,226.0,10758.0
Bora Bora,10758.0,1143.0,28.0,122.0,9465.0,0.10624651422197434,0.002602714259155977,0.011340397843465327,0.8798103736754044,227.0,10758.0
Bora Bora,10758.0,1168.0,23.0,122.0,9445.0,0.1085703662390779,0.0021379438557352667,0.011340397843465327,0.8779512920617215,228.0,10758.0
Bora Bora,10758.0,1168.0,28.0,109.0,9453.0,0.1085703662390779,0.002602714259155977,0.010131994794571482,0.8786949247071947,229.0,10758.0
Bora Bora,10758.0,1171.0,29.0,109.0,9449.0,0.10884922848113032,0.002695668339840119,0.010131994794571482,0.878323108384458,230.0,10758.0
Bora Bora,10758.0,1175.0,25.0,108.0,9450.0,0.10922104480386689,0.0023238520171035507,0.010039040713887339,0.8784160624651423,231.0,10758.0
Bora Bora,10758.0,1219.0,16.0,101.0,9422.0,0.11331102435396914,0.0014872652909462725,0.009388362149098346,0.8758133482059862,232.0,10758.0
Bora Bora,10758.0,1203.0,17.0,95.0,9443.0,0.11182375906302287,0.0015802193716304145,0.008830637664993493,0.8777653839003532,233.0,10758.0
