,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Tahiti,191779.0,23736.0,2721.0,12029.0,153293.0,0.12376746150517001,0.014188206216530486,0.06272323872791077,0.7993210935503887,169.0,191779.0
Tahiti,191779.0,23552.0,2637.0,11639.0,153951.0,0.12280802381908343,0.013750202055490955,0.06068964798022724,0.8027521261451984,170.0,191779.0
Tahiti,191779.0,23272.0,2532.0,11322.0,154653.0,0.12134800994895166,0.013202696854191544,0.059036703705828066,0.8064125894910288,171.0,191779.0
Tahiti,191779.0,22948.0,2440.0,11070.0,155321.0,0.11965856532779919,0.012722978011148248,0.057722691222709475,0.8098957654383431,172.0,191779.0
Tahiti,191779.0,22703.0,2404.0,10744.0,155928.0,0.1183810531914339,0.012535261942131308,0.05602281793105606,0.8130608669353787,173.0,191779.0
Tahiti,191779.0,22448.0,2284.0,10519.0,156528.0,0.11705139770256388,0.011909541712074836,0.05484959249970017,0.8161894680856611,174.0,191779.0
Tahiti,191779.0,22294.0,2206.0,10202.0,157077.0,0.11624839007399142,0.01150282356253813,0.053196648225301,0.8190521381381695,175.0,191779.0
Tahiti,191779.0,22134.0,2158.0,9829.0,157658.0,0.11541409643391612,0.01125253547051554,0.05125170117687547,0.8220816669186929,176.0,191779.0
Tahiti,191779.0,21832.0,2120.0,9539.0,158288.0,0.113839367188274,0.011054390730997659,0.04973954395423899,0.8253666981264893,177.0,191779.0
Tahiti,191779.0,21583.0,2082.0,9272.0,158842.0,0.11254099771090682,0.010856245991479775,0.04834731644236335,0.8282554398552501,178.0,191779.0
Tahiti,191779.0,21422.0,2031.0,9007.0,159319.0,0.11170148973558106,0.010590314893705776,0.04696551760098864,0.8307426777697245,179.0,191779.0
Tahiti,191779.0,21321.0,1977.0,8700.0,159781.0,0.11117484187528352,0.010308740790180364,0.04536471667909416,0.833151700655442,180.0,191779.0
Tahiti,191779.0,21265.0,1865.0,8545.0,160104.0,0.11088283910125718,0.009724735242127658,0.044556494715271226,0.8348359309413439,181.0,191779.0
Tahiti,191779.0,21226.0,1765.0,8309.0,160479.0,0.11067948002648882,0.009203301717080599,0.043325911596160165,0.8367913066602705,182.0,191779.0
Tahiti,191779.0,21177.0,1723.0,8025.0,160854.0,0.11042397759921577,0.008984299636560833,0.04184504038502652,0.8387466823791969,183.0,191779.0
Tahiti,191779.0,21104.0,1654.0,7830.0,161191.0,0.11004333112593141,0.008624510504278362,0.04082824501118475,0.8405039133586055,184.0,191779.0
Tahiti,191779.0,21022.0,1652.0,7543.0,161562.0,0.10961575563539282,0.008614081833777421,0.03933173079429969,0.8424384317365301,185.0,191779.0
Tahiti,191779.0,20897.0,1588.0,7268.0,162026.0,0.108963963729084,0.008280364377747302,0.03789778860042028,0.8448578832927485,186.0,191779.0
Tahiti,191779.0,20721.0,1485.0,7079.0,162494.0,0.10804624072500117,0.007743287846948832,0.03691227923808133,0.8472981921899687,187.0,191779.0
Tahiti,191779.0,20633.0,1462.0,6867.0,162817.0,0.10758737922295976,0.007623358136188008,0.03580684016498157,0.8489824224758706,188.0,191779.0
Tahiti,191779.0,20679.0,1421.0,6635.0,163044.0,0.1078272386444814,0.007409570390918714,0.03459711438687239,0.8501660765777275,189.0,191779.0
