,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Tahiti,191779.0,26234.0,2558.0,10043.0,152944.0,0.13679287096084555,0.01333826957070378,0.05236756892047617,0.7975012905479745,155.0,191779.0
Tahiti,191779.0,25927.0,2515.0,9707.0,153630.0,0.1351920700389511,0.013114053154933544,0.05061555227631805,0.8010783245297973,156.0,191779.0
Tahiti,191779.0,25720.0,2396.0,9520.0,154143.0,0.13411270264210368,0.012493547260127543,0.04964047158448005,0.8037532785132887,157.0,191779.0
Tahiti,191779.0,25538.0,2384.0,9318.0,154539.0,0.13316369362651803,0.012430975237121895,0.048587175863884995,0.8058181552724751,158.0,191779.0
Tahiti,191779.0,25309.0,2280.0,9114.0,155076.0,0.13196961085416026,0.011888684371072954,0.04752345147278899,0.8086182533019778,159.0,191779.0
Tahiti,191779.0,25171.0,2191.0,8899.0,155518.0,0.1312500325895953,0.01142460853378107,0.04640236939393781,0.8109229894826858,160.0,191779.0
Tahiti,191779.0,25003.0,2120.0,8612.0,156044.0,0.13037402426751626,0.011054390730997659,0.044905855177052756,0.8136657298244333,161.0,191779.0
Tahiti,191779.0,24800.0,2038.0,8470.0,156471.0,0.12931551421167073,0.01062681524045907,0.04416541957148593,0.8158922509763843,162.0,191779.0
Tahiti,191779.0,24514.0,1952.0,8232.0,157081.0,0.12782421433003613,0.010178382408918598,0.042924407781873924,0.8190729954791713,163.0,191779.0
Tahiti,191779.0,24431.0,1943.0,7919.0,157486.0,0.12739142450424706,0.010131453391664364,0.04129232084847663,0.8211848012556119,164.0,191779.0
Tahiti,191779.0,24231.0,1841.0,7811.0,157896.0,0.12634855745415297,0.009599591196116364,0.04072917264142581,0.8233226787083049,165.0,191779.0
Tahiti,191779.0,24106.0,1781.0,7557.0,158335.0,0.12569676554784412,0.009286731081088127,0.03940473148780628,0.8256117718832615,166.0,191779.0
Tahiti,191779.0,23913.0,1754.0,7384.0,158728.0,0.12469039884450331,0.009145944029325422,0.03850265148947486,0.8276610056366964,167.0,191779.0
Tahiti,191779.0,23791.0,1690.0,7151.0,159147.0,0.1240542499439459,0.008812226573295303,0.037287711376115217,0.8298458121066435,168.0,191779.0
Tahiti,191779.0,23630.0,1637.0,6947.0,159565.0,0.12321474196862013,0.008535866805020362,0.03622398698501921,0.8320254042413403,169.0,191779.0
Tahiti,191779.0,23577.0,1567.0,6749.0,159886.0,0.12293838220034518,0.00817086333748742,0.03519154860542604,0.8336992058567414,170.0,191779.0
Tahiti,191779.0,23510.0,1547.0,6618.0,160104.0,0.12258902173856366,0.008066576632478008,0.03450847068761439,0.8348359309413439,171.0,191779.0
Tahiti,191779.0,23432.0,1466.0,6488.0,160393.0,0.12218230358902696,0.00764421547718989,0.033830607105053215,0.83634287382873,172.0,191779.0
Tahiti,191779.0,23251.0,1422.0,6347.0,160759.0,0.12123850890869177,0.0074147847261691845,0.03309538583473686,0.8382513205304022,173.0,191779.0
Tahiti,191779.0,23111.0,1356.0,6140.0,161172.0,0.12050850197362589,0.007070638599638125,0.03201601843788945,0.8404048409888465,174.0,191779.0
Tahiti,191779.0,23049.0,1313.0,5949.0,161468.0,0.12018521318809672,0.006846422183867889,0.031020080405049562,0.8419482842229858,175.0,191779.0
Tahiti,191779.0,23110.0,1326.0,5706.0,161637.0,0.12050328763837542,0.006914208542124007,0.02975299693918521,0.8428295068803153,176.0,191779.0
Tahiti,191779.0,23194.0,1269.0,5570.0,161746.0,0.12094129179941496,0.0066169914328471835,0.029043847345121207,0.8433978694226166,177.0,191779.0
Tahiti,191779.0,23144.0,1224.0,5408.0,162003.0,0.12068057503689142,0.006382346346576007,0.02819912503454497,0.8447379535819876,178.0,191779.0
Tahiti,191779.0,23140.0,1197.0,5220.0,162222.0,0.12065971769588954,0.0062415592948133,0.0272188300074565,0.8458798930018406,179.0,191779.0
Tahiti,191779.0,23141.0,1171.0,5081.0,162386.0,0.12066493203114001,0.006105986578301065,0.026494037407641086,0.8467350439829179,180.0,191779.0
Tahiti,191779.0,23053.0,1119.0,4969.0,162638.0,0.1202060705290986,0.005834841145276594,0.02591003185958838,0.8480490564660365,181.0,191779.0
