,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,2836.0,910.0,2054.0,4958.0,0.2636177728202268,0.08458821342256925,0.19092768172522773,0.4608663320319762,121.0,10758.0
Bora Bora,10758.0,2701.0,920.0,2047.0,5090.0,0.25106897192786765,0.08551775422941067,0.19027700316043875,0.473136270682283,122.0,10758.0
Bora Bora,10758.0,2544.0,876.0,2082.0,5256.0,0.23647518126045733,0.08142777467930842,0.1935303959843837,0.48856664807585054,123.0,10758.0
Bora Bora,10758.0,2424.0,814.0,2131.0,5389.0,0.2253206915783603,0.07566462167689161,0.1980851459379067,0.5009295408068414,124.0,10758.0
Bora Bora,10758.0,2333.0,798.0,2118.0,5509.0,0.21686187023610337,0.07417735638594534,0.19687674288901283,0.5120840304889385,125.0,10758.0
Bora Bora,10758.0,2204.0,798.0,2095.0,5661.0,0.20487079382784903,0.07417735638594534,0.19473879903327757,0.526213050752928,126.0,10758.0
Bora Bora,10758.0,2072.0,823.0,2083.0,5780.0,0.1926008551775423,0.07650120840304889,0.19362335006506787,0.537274586354341,127.0,10758.0
Bora Bora,10758.0,1937.0,805.0,2071.0,5945.0,0.18005205428518312,0.07482803495073434,0.19250790109685814,0.5526120096672243,128.0,10758.0
Bora Bora,10758.0,1852.0,736.0,2110.0,6060.0,0.17215095742703104,0.06841420338352854,0.1961331102435397,0.5633017289459007,129.0,10758.0
Bora Bora,10758.0,1692.0,687.0,2142.0,6237.0,0.15727830451756833,0.06385945343000558,0.19910764082543222,0.5797546012269938,130.0,10758.0
Bora Bora,10758.0,1618.0,676.0,2151.0,6313.0,0.15039970254694182,0.06283695854248002,0.19994422755158953,0.5868191113589887,131.0,10758.0
Bora Bora,10758.0,1532.0,615.0,2132.0,6479.0,0.1424056516081056,0.057166759620747354,0.19817810001859082,0.6022494887525562,132.0,10758.0
Bora Bora,10758.0,1452.0,560.0,2114.0,6632.0,0.13496932515337423,0.05205428518311954,0.19650492656627627,0.61647146309723,133.0,10758.0
Bora Bora,10758.0,1383.0,534.0,2082.0,6759.0,0.12855549358616844,0.049637479085331844,0.1935303959843837,0.628276631344116,134.0,10758.0
Bora Bora,10758.0,1314.0,491.0,2062.0,6891.0,0.12214166201896264,0.04564045361591374,0.19167131437070087,0.6405465699944227,135.0,10758.0
Bora Bora,10758.0,1219.0,470.0,1982.0,7087.0,0.11331102435396914,0.043688417921546756,0.1842349879159695,0.6587655698085146,136.0,10758.0
Bora Bora,10758.0,1178.0,426.0,1972.0,7182.0,0.10949990704591932,0.03959843837144451,0.18330544710912808,0.6675962074735081,137.0,10758.0
Bora Bora,10758.0,1094.0,404.0,1899.0,7361.0,0.10169176426845139,0.03755344859639338,0.17651979921918573,0.6842349879159695,138.0,10758.0
Bora Bora,10758.0,1072.0,383.0,1865.0,7438.0,0.09964677449340026,0.0356014129020264,0.1733593604759249,0.6913924521286484,139.0,10758.0
Bora Bora,10758.0,1026.0,363.0,1827.0,7542.0,0.09537088678192973,0.03374233128834356,0.1698271054099275,0.7010596765197992,140.0,10758.0
Bora Bora,10758.0,950.0,373.0,1771.0,7664.0,0.08830637664993493,0.03467187209518498,0.16462167689161555,0.7124000743632646,141.0,10758.0
Bora Bora,10758.0,916.0,329.0,1685.0,7828.0,0.0851459379066741,0.03058189254508273,0.15662762595277932,0.7276445435954638,142.0,10758.0
Bora Bora,10758.0,889.0,309.0,1649.0,7911.0,0.08263617772820227,0.02872281093139989,0.15328127904815023,0.7353597322922476,143.0,10758.0
Bora Bora,10758.0,861.0,275.0,1597.0,8025.0,0.08003346346904629,0.02556237218813906,0.14844766685257482,0.7459564974902398,144.0,10758.0
Bora Bora,10758.0,794.0,258.0,1598.0,8108.0,0.07380554006320877,0.023982152816508645,0.14854062093325898,0.7536716861870236,145.0,10758.0
Bora Bora,10758.0,791.0,233.0,1522.0,8212.0,0.07352667782115635,0.021658300799405093,0.14147611080126418,0.7633389105781744,146.0,10758.0
Bora Bora,10758.0,768.0,241.0,1455.0,8294.0,0.07138873396542109,0.02240193344487823,0.13524818739542666,0.7709611451942741,147.0,10758.0
Bora Bora,10758.0,743.0,226.0,1413.0,8376.0,0.06906488194831753,0.0210076222346161,0.13134411600669268,0.7785833798103736,148.0,10758.0
Bora Bora,10758.0,697.0,195.0,1367.0,8499.0,0.064788994236847,0.018126045733407696,0.12706822829522216,0.7900167317345231,149.0,10758.0
Bora Bora,10758.0,676.0,198.0,1265.0,8619.0,0.06283695854248002,0.018404907975460124,0.11758691206543967,0.8011712214166202,150.0,10758.0
Bora Bora,10758.0,661.0,180.0,1202.0,8715.0,0.06144264733221788,0.016731734523145567,0.11173080498233873,0.8100948131622978,151.0,10758.0
Bora Bora,10758.0,631.0,185.0,1170.0,8772.0,0.05865402491169362,0.017196504926566276,0.10875627440044618,0.8153931957612939,152.0,10758.0
Bora Bora,10758.0,651.0,171.0,1110.0,8826.0,0.06051310652537646,0.015895147796988286,0.10317902955939766,0.8204127161182376,153.0,10758.0
Bora Bora,10758.0,641.0,166.0,1037.0,8914.0,0.05958356571853504,0.015430377393567578,0.09639338166945528,0.828592675218442,154.0,10758.0
Bora Bora,10758.0,614.0,149.0,1004.0,8991.0,0.05707380554006321,0.013850158021937163,0.0933258970068786,0.835750139431121,155.0,10758.0
Bora Bora,10758.0,600.0,137.0,951.0,9070.0,0.05577244841048522,0.012734709053727459,0.08839933073061908,0.8430935118051682,156.0,10758.0
Bora Bora,10758.0,585.0,120.0,950.0,9103.0,0.05437813720022309,0.011154489682097044,0.08830637664993493,0.8461609964677449,157.0,10758.0
Bora Bora,10758.0,584.0,115.0,883.0,9176.0,0.05428518311953895,0.010689719278676334,0.08207845324409742,0.8529466443576873,158.0,10758.0
Bora Bora,10758.0,599.0,95.0,854.0,9210.0,0.05567949432980108,0.008830637664993493,0.07938278490425729,0.8561070831009482,159.0,10758.0
Bora Bora,10758.0,618.0,86.0,789.0,9265.0,0.05744562186279978,0.007994050938836214,0.07334076965978807,0.8612195575385759,160.0,10758.0
Bora Bora,10758.0,616.0,91.0,758.0,9293.0,0.05725971370143149,0.008458821342256924,0.07045919315857967,0.863822271797732,161.0,10758.0
Bora Bora,10758.0,631.0,83.0,735.0,9309.0,0.05865402491169362,0.007715188696783789,0.06832124930284439,0.8653095370886782,162.0,10758.0
Bora Bora,10758.0,593.0,70.0,704.0,9391.0,0.05512176984569623,0.006506785647889942,0.065439672801636,0.8729317717047779,163.0,10758.0
Bora Bora,10758.0,567.0,80.0,685.0,9426.0,0.052704963747908534,0.007436326454731363,0.06367354526863729,0.8761851645287229,164.0,10758.0
Bora Bora,10758.0,548.0,79.0,660.0,9471.0,0.050938836214909834,0.007343372374047221,0.06134969325153374,0.8803680981595092,165.0,10758.0
Bora Bora,10758.0,545.0,76.0,612.0,9525.0,0.05065997397285741,0.007064510131994795,0.05688789737869492,0.8853876185164529,166.0,10758.0
Bora Bora,10758.0,549.0,79.0,572.0,9558.0,0.05103179029559397,0.007343372374047221,0.053169734151329244,0.8884551031790295,167.0,10758.0
